Province,CAT_B,WardNo,WardName,WIKIDATA,WardID,MapCode,MunicName,MS_FB_PARE,MS_FB
GT,EKU,74,Ekurhuleni Ward 74,Q57577317,79700074,EKU_74,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:74
GT,EKU,75,Ekurhuleni Ward 75,Q57577318,79700075,EKU_75,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:75
GT,EKU,76,Ekurhuleni Ward 76,Q57577319,79700076,EKU_76,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:76
GT,EKU,77,Ekurhuleni Ward 77,Q57577320,79700077,EKU_77,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:77
GT,EKU,78,Ekurhuleni Ward 78,Q57577321,79700078,EKU_78,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:78
GT,EKU,79,Ekurhuleni Ward 79,Q57577322,79700079,EKU_79,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:79
GT,EKU,80,Ekurhuleni Ward 80,Q57577323,79700080,EKU_80,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:80
GT,EKU,81,Ekurhuleni Ward 81,Q57577324,79700081,EKU_81,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:81
GT,EKU,82,Ekurhuleni Ward 82,Q57577325,79700082,EKU_82,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:82
GT,EKU,83,Ekurhuleni Ward 83,Q57577326,79700083,EKU_83,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:83
GT,EKU,84,Ekurhuleni Ward 84,Q57577327,79700084,EKU_84,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:84
GT,EKU,85,Ekurhuleni Ward 85,Q57577329,79700085,EKU_85,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:85
GT,EKU,86,Ekurhuleni Ward 86,Q57577330,79700086,EKU_86,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:86
GT,EKU,87,Ekurhuleni Ward 87,Q57577332,79700087,EKU_87,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:87
GT,EKU,88,Ekurhuleni Ward 88,Q57577333,79700088,EKU_88,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:88
GT,EKU,89,Ekurhuleni Ward 89,Q57577334,79700089,EKU_89,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:89
GT,EKU,90,Ekurhuleni Ward 90,Q57577336,79700090,EKU_90,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:90
GT,EKU,91,Ekurhuleni Ward 91,Q57577337,79700091,EKU_91,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:91
GT,EKU,92,Ekurhuleni Ward 92,Q57577338,79700092,EKU_92,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:92
GT,EKU,93,Ekurhuleni Ward 93,Q57577340,79700093,EKU_93,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:93
GT,EKU,94,Ekurhuleni Ward 94,Q57577341,79700094,EKU_94,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:94
GT,EKU,95,Ekurhuleni Ward 95,Q57577342,79700095,EKU_95,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:95
GT,EKU,96,Ekurhuleni Ward 96,Q57577343,79700096,EKU_96,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:96
GT,EKU,97,Ekurhuleni Ward 97,Q57577344,79700097,EKU_97,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:97
GT,EKU,98,Ekurhuleni Ward 98,Q57577345,79700098,EKU_98,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:98
GT,EKU,99,Ekurhuleni Ward 99,Q57577346,79700099,EKU_99,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:99
GT,EKU,100,Ekurhuleni Ward 100,Q57577347,79700100,EKU_100,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:100
GT,EKU,101,Ekurhuleni Ward 101,Q57577348,79700101,EKU_101,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:101
GT,EKU,102,Ekurhuleni Ward 102,Q57577349,79700102,EKU_102,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:102
GT,EKU,103,Ekurhuleni Ward 103,Q57577351,79700103,EKU_103,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:103
GT,EKU,104,Ekurhuleni Ward 104,Q57577352,79700104,EKU_104,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:104
GT,EKU,105,Ekurhuleni Ward 105,Q57577353,79700105,EKU_105,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:105
GT,EKU,106,Ekurhuleni Ward 106,Q57577354,79700106,EKU_106,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:106
GT,EKU,107,Ekurhuleni Ward 107,Q57577356,79700107,EKU_107,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:107
GT,EKU,108,Ekurhuleni Ward 108,Q57577357,79700108,EKU_108,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:108
GT,EKU,109,Ekurhuleni Ward 109,Q57577358,79700109,EKU_109,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:109
GT,EKU,110,Ekurhuleni Ward 110,Q57577359,79700110,EKU_110,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:110
GT,EKU,111,Ekurhuleni Ward 111,Q57577360,79700111,EKU_111,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:111
GT,EKU,112,Ekurhuleni Ward 112,Q57577361,79700112,EKU_112,Ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni,country:za/province:gt/metropolitan-municipality-of-south-africa:ekurhuleni/ward:112
FS,MAN,1,Mangaung Ward 1,Q57577362,49400001,MAN_1,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:1
FS,MAN,2,Mangaung Ward 2,Q57577363,49400002,MAN_2,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:2
FS,MAN,3,Mangaung Ward 3,Q57577364,49400003,MAN_3,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:3
FS,MAN,4,Mangaung Ward 4,Q57577365,49400004,MAN_4,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:4
FS,MAN,5,Mangaung Ward 5,Q57577366,49400005,MAN_5,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:5
FS,MAN,6,Mangaung Ward 6,Q57577367,49400006,MAN_6,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:6
FS,MAN,7,Mangaung Ward 7,Q57577368,49400007,MAN_7,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:7
FS,MAN,8,Mangaung Ward 8,Q57577369,49400008,MAN_8,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:8
FS,MAN,9,Mangaung Ward 9,Q57577370,49400009,MAN_9,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:9
FS,MAN,10,Mangaung Ward 10,Q57577371,49400010,MAN_10,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:10
FS,MAN,11,Mangaung Ward 11,Q57577372,49400011,MAN_11,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:11
FS,MAN,12,Mangaung Ward 12,Q57577373,49400012,MAN_12,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:12
FS,MAN,13,Mangaung Ward 13,Q57577375,49400013,MAN_13,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:13
FS,MAN,14,Mangaung Ward 14,Q57577376,49400014,MAN_14,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:14
FS,MAN,15,Mangaung Ward 15,Q57577378,49400015,MAN_15,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:15
FS,MAN,16,Mangaung Ward 16,Q57577379,49400016,MAN_16,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:16
FS,MAN,17,Mangaung Ward 17,Q57577380,49400017,MAN_17,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:17
FS,MAN,18,Mangaung Ward 18,Q57577381,49400018,MAN_18,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:18
FS,MAN,19,Mangaung Ward 19,Q57577382,49400019,MAN_19,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:19
FS,MAN,20,Mangaung Ward 20,Q57577383,49400020,MAN_20,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:20
FS,MAN,21,Mangaung Ward 21,Q57577384,49400021,MAN_21,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:21
FS,MAN,22,Mangaung Ward 22,Q57577385,49400022,MAN_22,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:22
FS,MAN,23,Mangaung Ward 23,Q57577386,49400023,MAN_23,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:23
FS,MAN,24,Mangaung Ward 24,Q57577387,49400024,MAN_24,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:24
FS,MAN,25,Mangaung Ward 25,Q57577388,49400025,MAN_25,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:25
FS,MAN,26,Mangaung Ward 26,Q57577389,49400026,MAN_26,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:26
FS,MAN,27,Mangaung Ward 27,Q57577391,49400027,MAN_27,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:27
FS,MAN,28,Mangaung Ward 28,Q57577392,49400028,MAN_28,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:28
FS,MAN,29,Mangaung Ward 29,Q57577393,49400029,MAN_29,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:29
FS,MAN,30,Mangaung Ward 30,Q57577394,49400030,MAN_30,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:30
FS,MAN,31,Mangaung Ward 31,Q57577395,49400031,MAN_31,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:31
FS,MAN,32,Mangaung Ward 32,Q57577397,49400032,MAN_32,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:32
FS,MAN,33,Mangaung Ward 33,Q57577398,49400033,MAN_33,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:33
FS,MAN,34,Mangaung Ward 34,Q57577399,49400034,MAN_34,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:34
FS,MAN,35,Mangaung Ward 35,Q57577400,49400035,MAN_35,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:35
FS,MAN,36,Mangaung Ward 36,Q57577403,49400036,MAN_36,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:36
FS,MAN,37,Mangaung Ward 37,Q57577404,49400037,MAN_37,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:37
FS,MAN,38,Mangaung Ward 38,Q57577405,49400038,MAN_38,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:38
FS,MAN,39,Mangaung Ward 39,Q57577407,49400039,MAN_39,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:39
FS,MAN,40,Mangaung Ward 40,Q57577408,49400040,MAN_40,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:40
FS,MAN,41,Mangaung Ward 41,Q57577409,49400041,MAN_41,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:41
FS,MAN,42,Mangaung Ward 42,Q57577411,49400042,MAN_42,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:42
FS,MAN,43,Mangaung Ward 43,Q57577412,49400043,MAN_43,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:43
FS,MAN,44,Mangaung Ward 44,Q57577413,49400044,MAN_44,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:44
FS,MAN,45,Mangaung Ward 45,Q57577414,49400045,MAN_45,Mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung,country:za/province:fs/metropolitan-municipality-of-south-africa:mangaung/ward:45
